"Month","Division","Line","Day Type","Reporting Category","Incidents"
"2025-12-01","A DIVISION","7","1","Police & Medical","26"
"2025-12-01","A DIVISION","7","2",,"0"
"2025-12-01","A DIVISION","7","2","Crew Availability","8"
"2025-12-01","A DIVISION","7","2","External Factors","3"
"2025-12-01","A DIVISION","7","2","Infrastructure & Equipment","23"
"2025-12-01","A DIVISION","7","2","Operating Conditions","3"
"2025-12-01","A DIVISION","7","2","Planned ROW Work","13"
"2025-12-01","A DIVISION","7","2","Police & Medical","13"
"2025-12-01","A DIVISION","S 42nd","1",,"0"
"2025-12-01","A DIVISION","S 42nd","1","Crew Availability","0"
"2025-12-01","A DIVISION","S 42nd","1","External Factors","0"
"2025-12-01","A DIVISION","S 42nd","1","Infrastructure & Equipment","1"
"2025-12-01","A DIVISION","S 42nd","1","Operating Conditions","0"
"2025-12-01","A DIVISION","S 42nd","1","Planned ROW Work","0"
"2025-12-01","A DIVISION","S 42nd","1","Police & Medical","2"
"2025-12-01","B DIVISION","A","1",,"0"
"2025-12-01","B DIVISION","A","1","Crew Availability","28"
"2025-12-01","B DIVISION","A","1","External Factors","43"
"2025-12-01","B DIVISION","A","1","Infrastructure & Equipment","83"
"2025-12-01","B DIVISION","A","1","Operating Conditions","38"
"2025-12-01","B DIVISION","A","1","Planned ROW Work","43"
"2025-12-01","B DIVISION","A","1","Police & Medical","82"
"2025-12-01","B DIVISION","A","2",,"0"
"2025-12-01","B DIVISION","A","2","Crew Availability","8"
"2025-12-01","B DIVISION","A","2","External Factors","14"
"2025-12-01","B DIVISION","A","2","Infrastructure & Equipment","23"
"2025-12-01","B DIVISION","A","2","Operating Conditions","5"
"2025-12-01","B DIVISION","A","2","Planned ROW Work","22"
"2025-12-01","B DIVISION","A","2","Police & Medical","18"
"2025-12-01","B DIVISION","B","1",,"0"
"2025-12-01","B DIVISION","B","1","Crew Availability","12"
"2025-12-01","B DIVISION","B","1","External Factors","1"
"2025-12-01","B DIVISION","B","1","Infrastructure & Equipment","43"
"2025-12-01","B DIVISION","B","1","Operating Conditions","39"
"2025-12-01","B DIVISION","B","1","Planned ROW Work","20"
"2025-12-01","B DIVISION","B","1","Police & Medical","64"
"2025-12-01","B DIVISION","C","1",,"0"
"2025-12-01","B DIVISION","C","1","Crew Availability","11"
"2025-12-01","B DIVISION","C","1","External Factors","0"
"2025-12-01","B DIVISION","C","1","Infrastructure & Equipment","30"
"2025-12-01","B DIVISION","C","1","Operating Conditions","23"
"2025-12-01","B DIVISION","C","1","Planned ROW Work","11"
"2025-12-01","B DIVISION","C","1","Police & Medical","37"
"2025-12-01","B DIVISION","C","2",,"0"
"2025-12-01","B DIVISION","C","2","Crew Availability","4"
"2025-12-01","B DIVISION","C","2","External Factors","0"
"2025-12-01","B DIVISION","C","2","Infrastructure & Equipment","7"
"2025-12-01","B DIVISION","C","2","Operating Conditions","19"
"2025-12-01","B DIVISION","C","2","Planned ROW Work","5"
"2025-12-01","B DIVISION","C","2","Police & Medical","16"
"2025-12-01","B DIVISION","D","1",,"0"
"2025-12-01","B DIVISION","D","1","Crew Availability","22"
"2025-12-01","B DIVISION","D","1","External Factors","4"
"2025-12-01","B DIVISION","D","1","Infrastructure & Equipment","80"
"2025-12-01","B DIVISION","D","1","Operating Conditions","33"
"2025-12-01","B DIVISION","D","1","Planned ROW Work","44"
"2025-12-01","B DIVISION","D","1","Police & Medical","81"
"2025-12-01","B DIVISION","D","2",,"0"
"2025-12-01","B DIVISION","D","2","Crew Availability","8"
"2025-12-01","B DIVISION","D","2","External Factors","0"
"2025-12-01","B DIVISION","D","2","Infrastructure & Equipment","20"
"2025-12-01","B DIVISION","D","2","Operating Conditions","10"
"2025-12-01","B DIVISION","D","2","Planned ROW Work","15"
"2025-12-01","B DIVISION","D","2","Police & Medical","32"
"2025-12-01","B DIVISION","E","1",,"0"
"2025-12-01","B DIVISION","E","1","Crew Availability","13"
"2025-12-01","B DIVISION","E","1","External Factors","0"
"2025-12-01","B DIVISION","E","1","Infrastructure & Equipment","70"
"2025-12-01","B DIVISION","E","1","Operating Conditions","24"
"2025-12-01","B DIVISION","E","1","Planned ROW Work","67"
"2025-12-01","B DIVISION","E","1","Police & Medical","70"
"2025-12-01","B DIVISION","E","2",,"0"
"2025-12-01","B DIVISION","E","2","Crew Availability","1"
"2025-12-01","B DIVISION","E","2","External Factors","0"
"2025-12-01","B DIVISION","E","2","Infrastructure & Equipment","13"
"2025-12-01","B DIVISION","E","2","Operating Conditions","4"
"2025-12-01","B DIVISION","E","2","Planned ROW Work","18"
"2025-12-01","B DIVISION","E","2","Police & Medical","14"
"2025-12-01","B DIVISION","F","1",,"0"
"2025-12-01","B DIVISION","F","1","Crew Availability","18"
"2025-12-01","B DIVISION","F","1","External Factors","3"
"2025-12-01","B DIVISION","F","1","Infrastructure & Equipment","118"
"2025-12-01","B DIVISION","F","1","Operating Conditions","41"
"2025-12-01","B DIVISION","F","1","Planned ROW Work","58"
"2025-12-01","B DIVISION","F","1","Police & Medical","112"
"2025-12-01","B DIVISION","F","2",,"0"
"2025-12-01","B DIVISION","F","2","Crew Availability","6"
"2025-12-01","B DIVISION","F","2","External Factors","6"
"2025-12-01","B DIVISION","F","2","Infrastructure & Equipment","29"
"2025-12-01","B DIVISION","F","2","Operating Conditions","10"
"2025-12-01","B DIVISION","F","2","Planned ROW Work","20"
"2025-12-01","B DIVISION","F","2","Police & Medical","35"
"2025-12-01","B DIVISION","G","1",,"0"
"2025-12-01","B DIVISION","G","1","Crew Availability","18"
"2025-12-01","B DIVISION","G","1","External Factors","0"
"2025-12-01","B DIVISION","G","1","Infrastructure & Equipment","29"
"2025-12-01","B DIVISION","G","1","Operating Conditions","24"
"2025-12-01","B DIVISION","G","1","Planned ROW Work","66"
"2025-12-01","B DIVISION","G","1","Police & Medical","28"
"2025-12-01","B DIVISION","G","2",,"0"
"2025-12-01","B DIVISION","G","2","Crew Availability","1"
"2025-12-01","B DIVISION","G","2","External Factors","1"
"2025-12-01","B DIVISION","G","2","Infrastructure & Equipment","2"
"2025-12-01","B DIVISION","G","2","Operating Conditions","5"
"2025-12-01","B DIVISION","G","2","Planned ROW Work","9"
"2025-12-01","B DIVISION","G","2","Police & Medical","4"
"2025-12-01","B DIVISION","JZ","1",,"0"
"2025-12-01","B DIVISION","JZ","1","Crew Availability","13"
"2025-12-01","B DIVISION","JZ","1","External Factors","2"
"2025-12-01","B DIVISION","JZ","1","Infrastructure & Equipment","34"
"2025-12-01","B DIVISION","JZ","1","Operating Conditions","37"
"2025-12-01","B DIVISION","JZ","1","Planned ROW Work","24"
"2025-12-01","B DIVISION","JZ","1","Police & Medical","61"
"2025-12-01","B DIVISION","JZ","2",,"0"
"2025-12-01","B DIVISION","JZ","2","Crew Availability","5"
"2025-12-01","B DIVISION","JZ","2","External Factors","5"
"2025-12-01","B DIVISION","JZ","2","Infrastructure & Equipment","11"
"2025-12-01","B DIVISION","JZ","2","Operating Conditions","3"
"2025-12-01","B DIVISION","JZ","2","Planned ROW Work","5"
"2025-12-01","B DIVISION","JZ","2","Police & Medical","14"
"2025-12-01","B DIVISION","L","1",,"0"
"2025-12-01","B DIVISION","L","1","Crew Availability","9"
"2025-12-01","B DIVISION","L","1","External Factors","1"
"2025-12-01","B DIVISION","L","1","Infrastructure & Equipment","73"
"2025-12-01","B DIVISION","L","1","Operating Conditions","12"
"2025-12-01","B DIVISION","L","1","Planned ROW Work","41"
"2025-12-01","B DIVISION","L","1","Police & Medical","59"
"2025-12-01","B DIVISION","L","2",,"0"
"2025-12-01","B DIVISION","L","2","Crew Availability","5"
"2025-12-01","B DIVISION","L","2","External Factors","0"
"2025-12-01","B DIVISION","L","2","Infrastructure & Equipment","19"
"2025-12-01","B DIVISION","L","2","Operating Conditions","1"
"2025-12-01","B DIVISION","L","2","Planned ROW Work","6"
"2025-12-01","B DIVISION","L","2","Police & Medical","15"
"2025-12-01","B DIVISION","M","1",,"0"
"2025-12-01","B DIVISION","M","1","Crew Availability","20"
"2025-12-01","B DIVISION","M","1","External Factors","1"
"2025-12-01","B DIVISION","M","1","Infrastructure & Equipment","51"
"2025-12-01","B DIVISION","M","1","Operating Conditions","59"
"2025-12-01","B DIVISION","M","1","Planned ROW Work","9"
"2025-12-01","B DIVISION","M","1","Police & Medical","40"
"2025-12-01","B DIVISION","M","2",,"0"
"2025-12-01","B DIVISION","M","2","Crew Availability","1"
"2025-12-01","B DIVISION","M","2","External Factors","1"
"2025-12-01","B DIVISION","M","2","Infrastructure & Equipment","6"
"2025-12-01","B DIVISION","M","2","Operating Conditions","3"
"2025-12-01","B DIVISION","M","2","Planned ROW Work","3"
"2025-12-01","B DIVISION","M","2","Police & Medical","3"
"2025-12-01","B DIVISION","N","1",,"0"
"2025-12-01","B DIVISION","N","1","Crew Availability","29"
"2025-12-01","B DIVISION","N","1","External Factors","4"
"2025-12-01","B DIVISION","N","1","Infrastructure & Equipment","108"
"2025-12-01","B DIVISION","N","1","Operating Conditions","78"
"2025-12-01","B DIVISION","N","1","Planned ROW Work","54"
"2025-12-01","B DIVISION","N","1","Police & Medical","130"
"2025-12-01","B DIVISION","N","2",,"0"
"2025-12-01","B DIVISION","N","2","Crew Availability","5"
"2025-12-01","B DIVISION","N","2","External Factors","1"
"2025-12-01","B DIVISION","N","2","Infrastructure & Equipment","37"
"2025-12-01","B DIVISION","N","2","Operating Conditions","20"
"2025-12-01","B DIVISION","N","2","Planned ROW Work","19"
"2025-12-01","B DIVISION","N","2","Police & Medical","34"
"2025-12-01","B DIVISION","Q","1",,"0"
"2025-12-01","B DIVISION","Q","1","Crew Availability","11"
"2025-12-01","B DIVISION","Q","1","External Factors","3"
"2025-12-01","B DIVISION","Q","1","Infrastructure & Equipment","55"
"2025-12-01","B DIVISION","Q","1","Operating Conditions","43"
"2025-12-01","B DIVISION","Q","1","Planned ROW Work","55"
"2025-12-01","B DIVISION","Q","1","Police & Medical","97"
"2025-12-01","B DIVISION","Q","2",,"0"
"2025-12-01","B DIVISION","Q","2","Crew Availability","3"
"2025-12-01","B DIVISION","Q","2","External Factors","1"
"2025-12-01","B DIVISION","Q","2","Infrastructure & Equipment","18"
"2025-12-01","B DIVISION","Q","2","Operating Conditions","13"
"2025-12-01","B DIVISION","Q","2","Planned ROW Work","21"
"2025-12-01","B DIVISION","Q","2","Police & Medical","30"
"2025-12-01","B DIVISION","R","1",,"0"
"2025-12-01","B DIVISION","R","1","Crew Availability","18"
"2025-12-01","B DIVISION","R","1","External Factors","2"
"2025-12-01","B DIVISION","R","1","Infrastructure & Equipment","61"
"2025-12-01","B DIVISION","R","1","Operating Conditions","41"
"2025-12-01","B DIVISION","R","1","Planned ROW Work","25"
"2025-12-01","B DIVISION","R","1","Police & Medical","60"
"2025-12-01","B DIVISION","R","2",,"0"
"2025-12-01","B DIVISION","R","2","Crew Availability","3"
"2025-12-01","B DIVISION","R","2","External Factors","0"
"2025-12-01","B DIVISION","R","2","Infrastructure & Equipment","13"
"2025-12-01","B DIVISION","R","2","Operating Conditions","5"
"2025-12-01","B DIVISION","R","2","Planned ROW Work","10"
"2025-12-01","B DIVISION","R","2","Police & Medical","14"
"2025-12-01","B DIVISION","S Fkln","1",,"0"
"2025-12-01","B DIVISION","S Fkln","1","Crew Availability","0"
"2025-12-01","B DIVISION","S Fkln","1","External Factors","1"
"2025-12-01","B DIVISION","S Fkln","1","Infrastructure & Equipment","7"
"2025-12-01","B DIVISION","S Fkln","1","Operating Conditions","0"
"2025-12-01","B DIVISION","S Fkln","1","Planned ROW Work","0"
"2025-12-01","B DIVISION","S Fkln","1","Police & Medical","4"
"2025-12-01","B DIVISION","S Fkln","2",,"0"
"2025-12-01","B DIVISION","S Fkln","2","Crew Availability","1"
"2025-12-01","B DIVISION","S Fkln","2","External Factors","0"
"2025-12-01","B DIVISION","S Fkln","2","Infrastructure & Equipment","3"
"2025-12-01","B DIVISION","S Fkln","2","Operating Conditions","0"
"2025-12-01","B DIVISION","S Fkln","2","Planned ROW Work","1"
"2025-12-01","B DIVISION","S Fkln","2","Police & Medical","1"
"2025-12-01","B DIVISION","S Rock","1",,"0"
"2025-12-01","B DIVISION","S Rock","1","Crew Availability","0"
"2025-12-01","B DIVISION","S Rock","1","External Factors","22"
"2025-12-01","B DIVISION","S Rock","1","Infrastructure & Equipment","7"
"2025-12-01","B DIVISION","S Rock","1","Operating Conditions","1"
"2025-12-01","B DIVISION","S Rock","1","Planned ROW Work","7"
"2025-12-01","B DIVISION","S Rock","1","Police & Medical","5"
"2025-12-01","B DIVISION","S Rock","2",,"0"
"2025-12-01","B DIVISION","S Rock","2","Crew Availability","0"
"2025-12-01","B DIVISION","S Rock","2","External Factors","13"
"2025-12-01","B DIVISION","S Rock","2","Infrastructure & Equipment","3"
"2025-12-01","B DIVISION","S Rock","2","Operating Conditions","5"
"2025-12-01","B DIVISION","S Rock","2","Planned ROW Work","1"
"2025-12-01","B DIVISION","S Rock","2","Police & Medical","4"
"2026-01-01","A DIVISION","1","1",,"0"
"2026-01-01","A DIVISION","1","1","Crew Availability","20"
"2026-01-01","A DIVISION","1","1","External Factors","6"
"2026-01-01","A DIVISION","1","1","Infrastructure & Equipment","58"
"2026-01-01","A DIVISION","1","1","Operating Conditions","40"
"2026-01-01","A DIVISION","1","1","Planned ROW Work","30"
"2026-01-01","A DIVISION","1","1","Police & Medical","89"
"2026-01-01","A DIVISION","1","2",,"0"
"2026-01-01","A DIVISION","1","2","Crew Availability","12"
"2026-01-01","A DIVISION","1","2","External Factors","0"
"2026-01-01","A DIVISION","1","2","Infrastructure & Equipment","18"
"2026-01-01","A DIVISION","1","2","Operating Conditions","12"
"2026-01-01","A DIVISION","1","2","Planned ROW Work","9"
"2026-01-01","A DIVISION","1","2","Police & Medical","42"
"2026-01-01","A DIVISION","2","1",,"0"
"2026-01-01","A DIVISION","2","1","Crew Availability","26"
"2026-01-01","A DIVISION","2","1","External Factors","4"
"2026-01-01","A DIVISION","2","1","Infrastructure & Equipment","59"
"2026-01-01","A DIVISION","2","1","Operating Conditions","59"
"2026-01-01","A DIVISION","2","1","Planned ROW Work","45"
"2026-01-01","A DIVISION","2","1","Police & Medical","124"
"2026-01-01","A DIVISION","2","2",,"0"
"2026-01-01","A DIVISION","2","2","Crew Availability","10"
"2026-01-01","A DIVISION","2","2","External Factors","1"
"2026-01-01","A DIVISION","2","2","Infrastructure & Equipment","22"
"2026-01-01","A DIVISION","2","2","Operating Conditions","58"
"2026-01-01","A DIVISION","2","2","Planned ROW Work","16"
"2026-01-01","A DIVISION","2","2","Police & Medical","64"
"2026-01-01","A DIVISION","3","1",,"0"
"2026-01-01","A DIVISION","3","1","Crew Availability","12"
"2026-01-01","A DIVISION","3","1","External Factors","2"
"2026-01-01","A DIVISION","3","1","Infrastructure & Equipment","22"
"2026-01-01","A DIVISION","3","1","Operating Conditions","44"
"2026-01-01","A DIVISION","3","1","Planned ROW Work","19"
"2026-01-01","A DIVISION","3","1","Police & Medical","56"
"2026-01-01","A DIVISION","3","2",,"0"
"2026-01-01","A DIVISION","3","2","Crew Availability","2"
"2026-01-01","A DIVISION","3","2","External Factors","1"
"2026-01-01","A DIVISION","3","2","Infrastructure & Equipment","11"
"2026-01-01","A DIVISION","3","2","Operating Conditions","12"
"2026-01-01","A DIVISION","3","2","Planned ROW Work","7"
"2026-01-01","A DIVISION","3","2","Police & Medical","23"
"2026-01-01","A DIVISION","4","1",,"0"
"2026-01-01","A DIVISION","4","1","Crew Availability","14"
"2026-01-01","A DIVISION","4","1","External Factors","2"
"2026-01-01","A DIVISION","4","1","Infrastructure & Equipment","56"
"2026-01-01","A DIVISION","4","1","Operating Conditions","27"
"2026-01-01","A DIVISION","4","1","Planned ROW Work","41"
"2026-01-01","A DIVISION","4","1","Police & Medical","93"
"2026-01-01","A DIVISION","4","2",,"0"
"2026-01-01","A DIVISION","4","2","Crew Availability","11"
"2026-01-01","A DIVISION","4","2","External Factors","0"
"2026-01-01","A DIVISION","4","2","Infrastructure & Equipment","23"
"2026-01-01","A DIVISION","4","2","Operating Conditions","42"
"2026-01-01","A DIVISION","4","2","Planned ROW Work","29"
"2026-01-01","A DIVISION","4","2","Police & Medical","43"
"2026-01-01","A DIVISION","5","1",,"0"
"2026-01-01","A DIVISION","5","1","Crew Availability","17"
"2026-01-01","A DIVISION","5","1","External Factors","3"
"2026-01-01","A DIVISION","5","1","Infrastructure & Equipment","39"
"2026-01-01","A DIVISION","5","1","Operating Conditions","42"
"2026-01-01","A DIVISION","5","1","Planned ROW Work","10"
"2026-01-01","A DIVISION","5","1","Police & Medical","66"
"2026-01-01","A DIVISION","5","2",,"0"
"2026-01-01","A DIVISION","5","2","Crew Availability","5"
"2026-01-01","A DIVISION","5","2","External Factors","2"
"2026-01-01","A DIVISION","5","2","Infrastructure & Equipment","15"
"2026-01-01","A DIVISION","5","2","Operating Conditions","37"
"2026-01-01","A DIVISION","5","2","Planned ROW Work","9"
"2026-01-01","A DIVISION","5","2","Police & Medical","36"
"2026-01-01","A DIVISION","6","1",,"0"
"2026-01-01","A DIVISION","6","1","Crew Availability","25"
"2026-01-01","A DIVISION","6","1","External Factors","1"
"2026-01-01","A DIVISION","6","1","Infrastructure & Equipment","71"
"2026-01-01","A DIVISION","6","1","Operating Conditions","65"
"2026-01-01","A DIVISION","6","1","Planned ROW Work","39"
"2026-01-01","A DIVISION","6","1","Police & Medical","142"
"2026-01-01","A DIVISION","6","2",,"0"
"2026-01-01","A DIVISION","6","2","Crew Availability","5"
"2026-01-01","A DIVISION","6","2","External Factors","0"
"2026-01-01","A DIVISION","6","2","Infrastructure & Equipment","23"
"2026-01-01","A DIVISION","6","2","Operating Conditions","21"
"2026-01-01","A DIVISION","6","2","Planned ROW Work","19"
"2026-01-01","A DIVISION","6","2","Police & Medical","46"
"2026-01-01","A DIVISION","7","1",,"0"
"2026-01-01","A DIVISION","7","1","Crew Availability","28"
"2026-01-01","A DIVISION","7","1","External Factors","1"
"2026-01-01","A DIVISION","7","1","Infrastructure & Equipment","44"
"2026-01-01","A DIVISION","7","1","Operating Conditions","7"
"2026-01-01","A DIVISION","7","1","Planned ROW Work","17"
"2026-01-01","A DIVISION","7","1","Police & Medical","21"
"2026-01-01","A DIVISION","7","2",,"0"
"2026-01-01","A DIVISION","7","2","Crew Availability","5"
