"month","division","line","day_type","period","num_timepoints_passing_wait _assessment","num_sched_timepoints","wait assessment"
"2021-05-01","B DIVISION","S Fkln","2","peak","536","542","98.89298892989%"
"2021-05-01","B DIVISION","S Fkln","1","peak","1,182","1,191","99.2443324937%"
"2021-05-01","B DIVISION","S Rock","1","offpeak","1,045","1,112","93.97482014388%"
"2021-05-01","B DIVISION","S Rock","2","offpeak","301","320","94.0625%"
"2021-05-01","B DIVISION","S Rock","1","peak","708","761","93.03547963206%"
"2021-05-01","B DIVISION","S Rock","2","peak","159","164","96.9512195122%"
"2021-05-01","B DIVISION","W","1","offpeak","3,977","5,286","75.23647370412%"
"2021-05-01","B DIVISION","W","1","peak","3,469","5,404","64.19319022946%"
"2021-06-01","A DIVISION","1","2","offpeak","3,374","6,625","50.92830188679%"
"2021-06-01","A DIVISION","1","1","offpeak","20,576","26,862","76.59891296255%"
"2021-06-01","A DIVISION","1","2","peak","1,746","3,259","53.5747161706%"
"2021-06-01","A DIVISION","1","1","peak","12,430","17,798","69.83930778739%"
"2021-06-01","A DIVISION","2","2","offpeak","3,469","6,895","50.31182015954%"
"2021-06-01","A DIVISION","2","1","offpeak","19,231","29,624","64.91695922225%"
"2021-06-01","A DIVISION","2","2","peak","1,963","3,671","53.47316807409%"
"2021-06-01","A DIVISION","2","1","peak","12,084","19,228","62.84584980237%"
"2021-06-01","A DIVISION","3","1","offpeak","15,300","23,835","64.19131529264%"
"2021-06-01","A DIVISION","3","2","offpeak","3,156","5,472","57.67543859649%"
"2021-06-01","A DIVISION","3","2","peak","1,860","2,803","66.35747413486%"
"2021-06-01","A DIVISION","3","1","peak","9,748","15,686","62.14458753028%"
"2021-06-01","A DIVISION","4","1","offpeak","21,109","32,433","65.08494434681%"
"2021-06-01","A DIVISION","4","2","offpeak","4,278","7,114","60.13494517852%"
"2021-06-01","A DIVISION","4","2","peak","2,344","3,883","60.36569662632%"
"2021-06-01","A DIVISION","4","1","peak","14,738","23,969","61.4877550169%"
"2021-06-01","A DIVISION","5","2","offpeak","1,700","2,606","65.23407521105%"
"2021-06-01","A DIVISION","5","1","offpeak","16,687","24,876","67.08072037305%"
"2021-06-01","A DIVISION","5","1","peak","12,455","20,491","60.78278268508%"
"2021-06-01","A DIVISION","5","2","peak","939","1,363","68.89214966985%"
"2021-06-01","A DIVISION","6","2","offpeak","3,017","5,917","50.98867669427%"
"2021-06-01","A DIVISION","6","1","offpeak","22,157","30,366","72.96647566357%"
"2021-06-01","A DIVISION","6","1","peak","15,306","20,872","73.33269451897%"
"2021-06-01","A DIVISION","6","2","peak","1,654","3,102","53.32043842682%"
"2021-06-01","A DIVISION","7","2","offpeak","1,489","1,890","78.78306878307%"
"2021-06-01","A DIVISION","7","1","offpeak","8,073","9,641","83.73612695778%"
"2021-06-01","A DIVISION","7","2","peak","880","1,109","79.35076645627%"
"2021-06-01","A DIVISION","7","1","peak","5,465","7,354","74.31329888496%"
"2021-06-01","A DIVISION","S 42nd","1","offpeak","5,600","6,524","85.83690987124%"
"2021-06-01","A DIVISION","S 42nd","2","offpeak","1,659","1,700","97.58823529412%"
"2021-06-01","A DIVISION","S 42nd","1","peak","4,050","4,444","91.13411341134%"
"2021-06-01","A DIVISION","S 42nd","2","peak","979","992","98.68951612903%"
"2021-06-01","B DIVISION","A","2","offpeak","3,079","5,534","55.63787495482%"
"2021-06-01","B DIVISION","A","1","offpeak","13,807","21,816","63.28841217455%"
"2021-06-01","B DIVISION","A","1","peak","9,398","15,962","58.87733366746%"
"2021-06-01","B DIVISION","A","2","peak","1,575","2,888","54.53601108033%"
"2021-06-01","B DIVISION","B","1","offpeak","5,955","9,084","65.55482166446%"
"2021-06-01","B DIVISION","B","1","peak","5,037","8,590","58.63795110594%"
"2021-06-01","B DIVISION","C","1","offpeak","7,404","10,823","68.40986787397%"
"2021-06-01","B DIVISION","C","2","offpeak","1,452","2,312","62.80276816609%"
"2021-06-01","B DIVISION","C","1","peak","4,494","6,303","71.29938124703%"
"2021-06-01","B DIVISION","C","2","peak","855","1,300","65.76923076923%"
"2021-06-01","B DIVISION","D","2","offpeak","2,987","4,490","66.52561247216%"
"2021-06-01","B DIVISION","D","1","offpeak","9,734","14,585","66.73980116558%"
"2021-06-01","B DIVISION","D","1","peak","6,225","9,857","63.15308917521%"
"2021-06-01","B DIVISION","D","2","peak","1,426","2,334","61.09682947729%"
"2021-06-01","B DIVISION","E","1","offpeak","12,139","18,715","64.86240983169%"
"2021-06-01","B DIVISION","E","2","offpeak","2,846","3,624","78.53200883002%"
"2021-06-01","B DIVISION","E","1","peak","7,657","13,151","58.22370922363%"
"2021-06-01","B DIVISION","E","2","peak","1,391","1,800","77.27777777778%"
"2021-06-01","B DIVISION","F","2","offpeak","4,268","5,998","71.15705235078%"
"2021-06-01","B DIVISION","F","1","offpeak","17,862","29,796","59.94764397906%"
"2021-06-01","B DIVISION","F","2","peak","2,040","3,026","67.41573033708%"
"2021-06-01","B DIVISION","F","1","peak","11,885","20,944","56.74656226127%"
"2021-06-01","B DIVISION","G","1","offpeak","9,870","12,922","76.38136511376%"
"2021-06-01","B DIVISION","G","2","offpeak","3,307","3,974","83.21590337192%"
"2021-06-01","B DIVISION","G","1","peak","5,770","7,915","72.89955780164%"
"2021-06-01","B DIVISION","G","2","peak","1,795","2,098","85.55767397521%"
"2021-06-01","B DIVISION","JZ","1","offpeak","9,803","11,847","82.74668692496%"
"2021-06-01","B DIVISION","JZ","2","offpeak","2,945","3,468","84.91926182238%"
"2021-06-01","B DIVISION","JZ","2","peak","1,572","1,882","83.52816153029%"
"2021-06-01","B DIVISION","JZ","1","peak","6,669","8,656","77.04482439926%"
"2021-06-01","B DIVISION","L","1","offpeak","19,338","26,070","74.17721518987%"
"2021-06-01","B DIVISION","L","2","offpeak","4,787","5,705","83.90885188431%"
"2021-06-01","B DIVISION","L","2","peak","2,401","2,888","83.13711911357%"
"2021-06-01","B DIVISION","L","1","peak","11,620","15,985","72.69314982796%"
"2021-06-01","B DIVISION","M","1","offpeak","10,184","14,772","68.94124018413%"
"2021-06-01","B DIVISION","M","2","offpeak","1,458","1,642","88.79415347138%"
"2021-06-01","B DIVISION","M","2","peak","777","878","88.49658314351%"
"2021-06-01","B DIVISION","M","1","peak","6,989","11,433","61.13006210094%"
"2021-06-01","B DIVISION","N","1","offpeak","11,920","17,178","69.39108161602%"
"2021-06-01","B DIVISION","N","2","offpeak","3,424","5,596","61.18656182988%"
"2021-06-01","B DIVISION","N","1","peak","7,191","11,541","62.30829217572%"
"2021-06-01","B DIVISION","N","2","peak","1,761","2,801","62.87040342735%"
"2021-06-01","B DIVISION","Q","1","offpeak","9,428","14,134","66.70440073581%"
"2021-06-01","B DIVISION","Q","2","offpeak","2,887","4,528","63.75883392226%"
"2021-06-01","B DIVISION","Q","1","peak","5,437","8,562","63.50151833684%"
"2021-06-01","B DIVISION","Q","2","peak","1,565","2,365","66.1733615222%"
"2021-06-01","B DIVISION","R","2","offpeak","3,500","5,461","64.09082585607%"
"2021-06-01","B DIVISION","R","1","offpeak","14,330","20,751","69.05691291986%"
"2021-06-01","B DIVISION","R","2","peak","2,007","2,960","67.80405405405%"
"2021-06-01","B DIVISION","R","1","peak","9,121","14,715","61.98436969079%"
"2021-06-01","B DIVISION","S Fkln","2","offpeak","805","815","98.77300613497%"
"2021-06-01","B DIVISION","S Fkln","1","offpeak","2,483","2,516","98.68839427663%"
"2021-06-01","B DIVISION","S Fkln","1","peak","1,384","1,389","99.6400287977%"
"2021-06-01","B DIVISION","S Fkln","2","peak","437","442","98.86877828054%"
"2021-06-01","B DIVISION","S Rock","2","offpeak","550","594","92.59259259259%"
"2021-06-01","B DIVISION","S Rock","1","offpeak","1,675","1,905","87.92650918635%"
"2021-06-01","B DIVISION","S Rock","2","peak","318","335","94.92537313433%"
"2021-06-01","B DIVISION","S Rock","1","peak","861","934","92.18415417559%"
"2021-06-01","B DIVISION","W","1","offpeak","4,115","6,514","63.17163033466%"
"2021-06-01","B DIVISION","W","1","peak","3,491","6,046","57.7406549785%"
"2021-07-01","A DIVISION","1","1","offpeak","17,086","25,108","68.05002389677%"
"2021-07-01","A DIVISION","1","2","offpeak","6,472","7,444","86.94250403009%"
"2021-07-01","A DIVISION","1","1","peak","10,935","16,981","64.3955008539%"
"2021-07-01","A DIVISION","1","2","peak","3,197","3,646","87.68513439386%"
"2021-07-01","A DIVISION","2","2","offpeak","6,489","8,639","75.11286028476%"
"2021-07-01","A DIVISION","2","1","offpeak","17,768","28,160","63.09659090909%"
"2021-07-01","A DIVISION","2","1","peak","11,342","18,350","61.80926430518%"
"2021-07-01","A DIVISION","2","2","peak","3,320","4,492","73.90917186109%"
"2021-07-01","A DIVISION","3","2","offpeak","5,748","6,975","82.40860215054%"
"2021-07-01","A DIVISION","3","1","offpeak","13,830","22,721","60.86879978874%"
"2021-07-01","A DIVISION","3","2","peak","3,110","3,545","87.72919605078%"
"2021-07-01","A DIVISION","3","1","peak","9,063","14,973","60.5289521138%"
"2021-07-01","A DIVISION","4","2","offpeak","6,820","9,122","74.76430607323%"
"2021-07-01","A DIVISION","4","1","offpeak","21,452","31,048","69.09301726359%"
"2021-07-01","A DIVISION","4","2","peak","3,847","5,016","76.69457735247%"
"2021-07-01","A DIVISION","4","1","peak","14,173","22,893","61.9097540733%"
"2021-07-01","A DIVISION","5","2","offpeak","2,634","2,831","93.0413281526%"
"2021-07-01","A DIVISION","5","1","offpeak","15,738","23,716","66.36026311351%"
"2021-07-01","A DIVISION","5","1","peak","11,645","19,337","60.22133733257%"
"2021-07-01","A DIVISION","5","2","peak","1,429","1,533","93.21591650359%"
"2021-07-01","A DIVISION","6","2","offpeak","4,703","6,013","78.21386994845%"
"2021-07-01","A DIVISION","6","1","offpeak","20,189","28,780","70.14940931202%"
"2021-07-01","A DIVISION","6","1","peak","14,612","19,909","73.39394243809%"
"2021-07-01","A DIVISION","6","2","peak","2,466","3,105","79.42028985507%"
"2021-07-01","A DIVISION","7","1","offpeak","12,772","16,189","78.89307554512%"
"2021-07-01","A DIVISION","7","2","offpeak","3,729","4,771","78.15971494446%"
"2021-07-01","A DIVISION","7","2","peak","2,335","2,977","78.43466577091%"
"2021-07-01","A DIVISION","7","1","peak","9,754","13,409","72.74218808263%"
"2021-07-01","A DIVISION","S 42nd","2","offpeak","1,109","1,420","78.0985915493%"
"2021-07-01","A DIVISION","S 42nd","1","offpeak","5,622","5,996","93.76250833889%"
"2021-07-01","A DIVISION","S 42nd","2","peak","551","782","70.46035805627%"
"2021-07-01","A DIVISION","S 42nd","1","peak","4,015","4,242","94.64875058934%"
"2021-07-01","B DIVISION","A","1","offpeak","11,909","20,106","59.23107530091%"
"2021-07-01","B DIVISION","A","2","offpeak","3,705","6,490","57.08782742681%"
"2021-07-01","B DIVISION","A","1","peak","8,103","14,777","54.83521689111%"
"2021-07-01","B DIVISION","A","2","peak","2,011","3,412","58.93903868699%"
"2021-07-01","B DIVISION","B","1","offpeak","5,378","9,046","59.4516913553%"
"2021-07-01","B DIVISION","B","1","peak","4,530","8,242","54.96238776996%"
"2021-07-01","B DIVISION","C","2","offpeak","2,604","3,913","66.54740608229%"
"2021-07-01","B DIVISION","C","1","offpeak","6,152","10,717","57.40412428851%"
"2021-07-01","B DIVISION","C","2","peak","1,559","2,231","69.87897803675%"
"2021-07-01","B DIVISION","C","1","peak","3,890","6,428","60.5164903547%"
"2021-07-01","B DIVISION","D","1","offpeak","8,130","13,531","60.08425097923%"
"2021-07-01","B DIVISION","D","2","offpeak","3,528","5,132","68.74512860483%"
"2021-07-01","B DIVISION","D","2","peak","1,790","2,613","68.50363566781%"
"2021-07-01","B DIVISION","D","1","peak","5,605","9,418","59.51369717562%"
"2021-07-01","B DIVISION","E","1","offpeak","11,178","17,845","62.63939478846%"
"2021-07-01","B DIVISION","E","2","offpeak","3,383","4,116","82.19144800777%"
"2021-07-01","B DIVISION","E","1","peak","7,644","12,507","61.11777404653%"
"2021-07-01","B DIVISION","E","2","peak","1,702","2,048","83.10546875%"
"2021-07-01","B DIVISION","F","1","offpeak","15,746","27,268","57.74534252604%"
"2021-07-01","B DIVISION","F","2","offpeak","4,372","5,974","73.18379645129%"
"2021-07-01","B DIVISION","F","2","peak","2,197","2,995","73.35559265442%"
"2021-07-01","B DIVISION","F","1","peak","11,202","20,148","55.59857057772%"
"2021-07-01","B DIVISION","G","2","offpeak","3,579","4,521","79.16390179164%"
"2021-07-01","B DIVISION","G","1","offpeak","9,174","12,429","73.811247888%"
"2021-07-01","B DIVISION","G","1","peak","5,513","7,570","72.82694848085%"
"2021-07-01","B DIVISION","G","2","peak","1,877","2,361","79.50021177467%"
"2021-07-01","B DIVISION","JZ","2","offpeak","3,097","3,808","81.32878151261%"
"2021-07-01","B DIVISION","JZ","1","offpeak","8,688","11,403","76.19047619048%"
"2021-07-01","B DIVISION","JZ","1","peak","5,804","8,221","70.59968373677%"
"2021-07-01","B DIVISION","JZ","2","peak","1,731","2,055","84.23357664234%"
"2021-07-01","B DIVISION","L","2","offpeak","7,841","10,117","77.50321241475%"
"2021-07-01","B DIVISION","L","1","offpeak","18,580","24,913","74.57953678802%"
"2021-07-01","B DIVISION","L","2","peak","4,247","5,220","81.3601532567%"
"2021-07-01","B DIVISION","L","1","peak","11,099","15,276","72.65645456926%"
"2021-07-01","B DIVISION","M","1","offpeak","9,716","14,300","67.94405594406%"
"2021-07-01","B DIVISION","M","2","offpeak","1,733","2,128","81.43796992481%"
"2021-07-01","B DIVISION","M","2","peak","901","1,135","79.38325991189%"
"2021-07-01","B DIVISION","M","1","peak","6,976","10,966","63.61480941091%"
"2021-07-01","B DIVISION","N","1","offpeak","11,060","16,786","65.88824020017%"
"2021-07-01","B DIVISION","N","2","offpeak","4,202","6,311","66.58215813659%"
"2021-07-01","B DIVISION","N","2","peak","2,180","3,205","68.01872074883%"
"2021-07-01","B DIVISION","N","1","peak","6,571","11,043","59.50375803677%"
"2021-07-01","B DIVISION","Q","1","offpeak","8,704","13,853","62.83115570635%"
"2021-07-01","B DIVISION","Q","2","offpeak","3,709","5,308","69.87565938206%"
"2021-07-01","B DIVISION","Q","2","peak","1,838","2,671","68.8131785848%"
"2021-07-01","B DIVISION","Q","1","peak","4,926","8,299","59.35654898181%"
"2021-07-01","B DIVISION","R","2","offpeak","5,241","7,066","74.17209170676%"
"2021-07-01","B DIVISION","R","1","offpeak","13,056","20,025","65.19850187266%"
"2021-07-01","B DIVISION","R","1","peak","8,613","13,971","61.64913034142%"
"2021-07-01","B DIVISION","R","2","peak","2,812","3,687","76.26796853811%"
"2021-07-01","B DIVISION","S Fkln","2","offpeak","985","1,005","98.00995024876%"
"2021-07-01","B DIVISION","S Fkln","1","offpeak","2,127","2,179","97.61358421294%"
"2021-07-01","B DIVISION","S Fkln","1","peak","1,344","1,369","98.1738495252%"
"2021-07-01","B DIVISION","S Fkln","2","peak","536","551","97.277676951%"
"2021-07-01","B DIVISION","S Rock","1","offpeak","1,667","1,817","91.74463401211%"
"2021-07-01","B DIVISION","S Rock","2","offpeak","571","661","86.38426626324%"
"2021-07-01","B DIVISION","S Rock","1","peak","841","894","94.07158836689%"
"2021-07-01","B DIVISION","S Rock","2","peak","317","370","85.67567567568%"
"2021-07-01","B DIVISION","W","1","offpeak","5,251","8,857","59.28644010387%"
"2021-07-01","B DIVISION","W","1","peak","3,234","6,085","53.14708299096%"
"2021-08-01","A DIVISION","1","2","offpeak","4,306","7,268","59.24600990644%"
"2021-08-01","A DIVISION","1","1","offpeak","17,971","26,636","67.46883916504%"
"2021-08-01","A DIVISION","1","1","peak","10,636","17,794","59.77295717658%"
"2021-08-01","A DIVISION","1","2","peak","2,315","3,585","64.57461645746%"
"2021-08-01","A DIVISION","2","1","offpeak","18,552","29,697","62.47095666229%"
"2021-08-01","A DIVISION","2","2","offpeak","5,003","7,814","64.02610698746%"
"2021-08-01","A DIVISION","2","2","peak","2,705","4,145","65.25934861279%"
"2021-08-01","A DIVISION","2","1","peak","11,767","19,228","61.19721239859%"
"2021-08-01","A DIVISION","3","2","offpeak","4,521","6,610","68.39636913767%"
"2021-08-01","A DIVISION","3","1","offpeak","12,640","23,755","53.20985055778%"
"2021-08-01","A DIVISION","3","2","peak","2,499","3,369","74.17631344613%"
"2021-08-01","A DIVISION","3","1","peak","8,528","15,686","54.36695142165%"
"2021-08-01","A DIVISION","4","2","offpeak","5,679","9,542","59.51582477468%"
"2021-08-01","A DIVISION","4","1","offpeak","21,615","32,652","66.19808893789%"
"2021-08-01","A DIVISION","4","2","peak","3,324","5,281","62.94262450294%"
"2021-08-01","A DIVISION","4","1","peak","14,711","23,979","61.34951415822%"
"2021-08-01","A DIVISION","5","2","offpeak","3,126","4,298","72.73150302466%"
"2021-08-01","A DIVISION","5","1","offpeak","16,522","24,790","66.64784187172%"
"2021-08-01","A DIVISION","5","1","peak","12,332","20,254","60.88673842204%"
"2021-08-01","A DIVISION","5","2","peak","1,672","2,374","70.42965459141%"
"2021-08-01","A DIVISION","6","1","offpeak","20,740","30,112","68.87619553666%"
"2021-08-01","A DIVISION","6","2","offpeak","3,952","6,131","64.45930517045%"
"2021-08-01","A DIVISION","6","1","peak","14,183","20,868","67.96530573126%"
"2021-08-01","A DIVISION","6","2","peak","2,166","3,248","66.68719211823%"
"2021-08-01","A DIVISION","7","1","offpeak","14,569","20,360","71.55697445972%"
"2021-08-01","A DIVISION","7","2","offpeak","4,191","5,715","73.33333333333%"
"2021-08-01","A DIVISION","7","2","peak","2,649","3,736","70.90471092077%"
"2021-08-01","A DIVISION","7","1","peak","11,057","16,838","65.66694381756%"
"2021-08-01","A DIVISION","S 42nd","2","offpeak","1,168","1,192","97.98657718121%"
"2021-08-01","A DIVISION","S 42nd","1","offpeak","4,018","4,286","93.74708352776%"
"2021-08-01","A DIVISION","S 42nd","2","peak","649","649","100%"
"2021-08-01","A DIVISION","S 42nd","1","peak","2,808","3,030","92.67326732673%"
"2021-08-01","B DIVISION","A","1","offpeak","11,837","21,879","54.10210704328%"
"2021-08-01","B DIVISION","A","2","offpeak","3,705","6,522","56.80772769089%"
"2021-08-01","B DIVISION","A","2","peak","2,153","3,457","62.27943303442%"
"2021-08-01","B DIVISION","A","1","peak","8,489","16,124","52.64822624659%"
"2021-08-01","B DIVISION","B","1","offpeak","5,777","9,459","61.07410931388%"
"2021-08-01","B DIVISION","B","1","peak","4,851","8,633","56.19135873972%"
"2021-08-01","B DIVISION","C","2","offpeak","1,818","2,977","61.06818945247%"
"2021-08-01","B DIVISION","C","1","offpeak","6,826","12,870","53.03807303807%"
"2021-08-01","B DIVISION","C","2","peak","1,083","1,664","65.08413461538%"
"2021-08-01","B DIVISION","C","1","peak","4,234","8,115","52.17498459643%"
"2021-08-01","B DIVISION","D","1","offpeak","9,076","14,912","60.86373390558%"
"2021-08-01","B DIVISION","D","2","offpeak","3,374","5,101","66.14389335424%"
"2021-08-01","B DIVISION","D","1","peak","6,106","9,941","61.42239211347%"
