"month","division","line","day_type","num_on_time_trips","num_sched_trips","terminal_on_time_performance"
"2022-01-01","A DIVISION","1","2","2,524","2,912","86.67582417582%"
"2022-01-01","A DIVISION","2","1","5,351","6,777","78.95824110964%"
"2022-01-01","A DIVISION","2","2","1,377","2,460","55.9756097561%"
"2022-01-01","A DIVISION","3","1","4,408","5,085","86.68633235005%"
"2022-01-01","A DIVISION","3","2","1,539","2,086","73.77756471716%"
"2022-01-01","A DIVISION","4","1","6,038","7,770","77.70913770914%"
"2022-01-01","A DIVISION","4","2","1,982","2,670","74.23220973783%"
"2022-01-01","A DIVISION","5","1","5,617","6,886","81.57130409527%"
"2022-01-01","A DIVISION","5","2","1,266","1,547","81.83581124758%"
"2022-01-01","A DIVISION","6","1","7,781","10,534","73.86557812797%"
"2022-01-01","A DIVISION","6","2","2,271","2,820","80.53191489362%"
"2022-01-01","A DIVISION","7","1","11,015","12,178","90.44999178847%"
"2022-01-01","A DIVISION","7","2","3,499","4,074","85.88610702013%"
"2022-01-01","A DIVISION","GS","1","10,552","10,672","98.87556221889%"
"2022-01-01","A DIVISION","GS","2","2,796","2,798","99.92852037169%"
"2022-01-01","B DIVISION","A","1","4,954","7,894","62.75652394223%"
"2022-01-01","B DIVISION","A","2","1,604","2,805","57.18360071301%"
"2022-01-01","B DIVISION","B","1","1,181","1,764","66.95011337868%"
"2022-01-01","B DIVISION","C","1","2,733","4,186","65.28905876732%"
"2022-01-01","B DIVISION","C","2","1,095","1,560","70.19230769231%"
"2022-01-01","B DIVISION","D","1","4,490","5,754","78.03267292318%"
"2022-01-01","B DIVISION","D","2","1,516","2,162","70.12025901943%"
"2022-01-01","B DIVISION","E","1","6,207","8,609","72.09896619816%"
"2022-01-01","B DIVISION","E","2","1,588","2,100","75.61904761905%"
"2022-01-01","B DIVISION","F","1","5,047","6,455","78.18745158792%"
"2022-01-01","B DIVISION","F","2","1,497","2,090","71.62679425837%"
"2022-01-01","B DIVISION","FS","1","4,860","4,956","98.06295399516%"
"2022-01-01","B DIVISION","FS","2","1,959","2,120","92.40566037736%"
"2022-01-01","B DIVISION","G","1","5,426","5,880","92.27891156463%"
"2022-01-01","B DIVISION","G","2","2,045","2,320","88.14655172414%"
"2022-01-01","B DIVISION","H","1","3,282","3,528","93.02721088435%"
"2022-01-01","B DIVISION","H","2","1,439","1,568","91.77295918367%"
"2022-01-01","B DIVISION","J","1","4,619","5,337","86.54674910999%"
"2022-01-01","B DIVISION","J","2","1,584","2,222","71.28712871287%"
"2022-01-01","B DIVISION","L","1","7,891","8,562","92.16304601729%"
"2022-01-01","B DIVISION","L","2","3,451","4,436","77.79531109107%"
"2022-01-01","B DIVISION","M","1","3,949","4,644","85.03445305771%"
"2022-01-01","B DIVISION","M","2","1,823","2,298","79.32985204526%"
"2022-01-01","B DIVISION","N","1","5,026","6,756","74.39313203079%"
"2022-01-01","B DIVISION","N","2","1,245","2,166","57.47922437673%"
"2022-01-01","B DIVISION","Q","1","5,071","6,630","76.48567119155%"
"2022-01-01","B DIVISION","Q","2","1,628","2,726","59.72120322817%"
"2022-01-01","B DIVISION","R","1","4,384","5,226","83.88825105243%"
"2022-01-01","B DIVISION","R","2","1,656","2,156","76.80890538033%"
"2022-02-01","A DIVISION","1","1","7,360","8,788","83.75056895767%"
"2022-02-01","A DIVISION","1","2","2,416","3,086","78.28904731043%"
"2022-02-01","A DIVISION","2","1","4,608","6,155","74.86596263201%"
"2022-02-01","A DIVISION","2","2","1,227","2,119","57.9046720151%"
"2022-02-01","A DIVISION","3","1","4,624","5,299","87.26174749953%"
"2022-02-01","A DIVISION","3","2","913","1,370","66.64233576642%"
"2022-02-01","A DIVISION","4","1","5,424","7,058","76.84896571267%"
"2022-02-01","A DIVISION","4","2","2,157","2,841","75.92397043295%"
"2022-02-01","A DIVISION","5","1","5,021","6,236","80.51635663887%"
"2022-02-01","A DIVISION","5","2","1,882","1,998","94.19419419419%"
"2022-02-01","A DIVISION","6","1","8,144","10,587","76.92453008407%"
"2022-02-01","A DIVISION","6","2","2,085","2,676","77.91479820628%"
"2022-02-01","A DIVISION","7","1","11,065","12,204","90.66699442806%"
"2022-02-01","A DIVISION","7","2","3,012","3,272","92.05378973105%"
"2022-02-01","A DIVISION","GS","1","9,795","9,806","99.88782378136%"
"2022-02-01","A DIVISION","GS","2","2,264","2,270","99.73568281938%"
"2022-02-01","B DIVISION","A","1","4,454","7,197","61.88689731833%"
"2022-02-01","B DIVISION","A","2","1,142","2,255","50.64301552106%"
"2022-02-01","B DIVISION","B","1","2,747","3,724","73.76476906552%"
"2022-02-01","B DIVISION","C","1","2,401","3,646","65.85298957762%"
"2022-02-01","B DIVISION","C","2","517","1,260","41.03174603175%"
"2022-02-01","B DIVISION","D","1","3,733","5,206","71.70572416443%"
"2022-02-01","B DIVISION","D","2","1,447","1,728","83.73842592593%"
"2022-02-01","B DIVISION","E","1","5,499","7,791","70.58144012322%"
"2022-02-01","B DIVISION","E","2","1,156","1,692","68.32151300236%"
"2022-02-01","B DIVISION","F","1","4,464","6,373","70.04550447199%"
"2022-02-01","B DIVISION","F","2","990","1,686","58.71886120996%"
"2022-02-01","B DIVISION","FS","1","4,418","4,484","98.52809991079%"
"2022-02-01","B DIVISION","FS","2","1,722","1,724","99.88399071926%"
"2022-02-01","B DIVISION","G","1","4,811","5,331","90.24573250797%"
"2022-02-01","B DIVISION","G","2","1,588","1,876","84.64818763326%"
"2022-02-01","B DIVISION","H","1","2,994","3,115","96.11556982343%"
"2022-02-01","B DIVISION","H","2","1,249","1,275","97.96078431373%"
"2022-02-01","B DIVISION","J","1","4,455","5,301","84.04074702886%"
"2022-02-01","B DIVISION","J","2","1,479","1,812","81.62251655629%"
"2022-02-01","B DIVISION","L","1","6,862","7,810","87.86171574904%"
"2022-02-01","B DIVISION","L","2","3,458","3,926","88.07947019868%"
"2022-02-01","B DIVISION","M","1","3,514","4,428","79.3586269196%"
"2022-02-01","B DIVISION","M","2","1,660","1,818","91.30913091309%"
"2022-02-01","B DIVISION","N","1","6,608","8,533","77.44052502051%"
"2022-02-01","B DIVISION","N","2","1,176","1,728","68.05555555556%"
"2022-02-01","B DIVISION","Q","1","4,550","5,977","76.12514639451%"
"2022-02-01","B DIVISION","Q","2","1,305","1,994","65.44633901705%"
"2022-02-01","B DIVISION","R","1","4,171","5,074","82.20338983051%"
"2022-02-01","B DIVISION","R","2","1,255","1,726","72.71147161066%"
"2022-03-01","A DIVISION","1","1","8,989","10,554","85.17149895774%"
"2022-03-01","A DIVISION","1","2","2,014","2,322","86.73557278208%"
"2022-03-01","A DIVISION","2","1","6,106","7,612","80.21544929059%"
"2022-03-01","A DIVISION","2","2","1,148","1,862","61.65413533835%"
"2022-03-01","A DIVISION","3","1","6,128","6,710","91.32637853949%"
"2022-03-01","A DIVISION","3","2","1,111","1,570","70.76433121019%"
"2022-03-01","A DIVISION","4","1","6,986","8,506","82.13026099224%"
"2022-03-01","A DIVISION","4","2","1,431","2,130","67.18309859155%"
"2022-03-01","A DIVISION","5","1","6,351","7,535","84.28666224287%"
"2022-03-01","A DIVISION","5","2","1,007","1,271","79.22895357986%"
"2022-03-01","A DIVISION","6","1","10,110","12,870","78.55477855478%"
"2022-03-01","A DIVISION","6","2","1,869","2,250","83.06666666667%"
"2022-03-01","A DIVISION","7","1","12,938","14,680","88.13351498638%"
"2022-03-01","A DIVISION","7","2","2,365","2,634","89.78739559605%"
"2022-03-01","A DIVISION","GS","1","13,080","13,154","99.43743348031%"
"2022-03-01","A DIVISION","GS","2","3,134","3,144","99.68193384224%"
"2022-03-01","B DIVISION","A","1","6,049","8,625","70.13333333333%"
"2022-03-01","B DIVISION","A","2","1,818","2,635","68.99430740038%"
"2022-03-01","B DIVISION","B","1","3,029","4,508","67.1916592724%"
"2022-03-01","B DIVISION","C","1","3,194","4,446","71.83985605038%"
"2022-03-01","B DIVISION","C","2","841","1,248","67.38782051282%"
"2022-03-01","B DIVISION","D","1","4,580","6,302","72.67534116154%"
"2022-03-01","B DIVISION","D","2","1,302","1,728","75.34722222222%"
"2022-03-01","B DIVISION","E","1","6,592","9,430","69.90455991516%"
"2022-03-01","B DIVISION","E","2","1,269","1,678","75.62574493445%"
"2022-03-01","B DIVISION","F","1","6,669","9,659","69.04441453567%"
"2022-03-01","B DIVISION","F","2","959","1,666","57.56302521008%"
"2022-03-01","B DIVISION","FS","1","5,412","5,428","99.7052321297%"
"2022-03-01","B DIVISION","FS","2","1,680","1,690","99.40828402367%"
"2022-03-01","B DIVISION","G","1","6,149","6,980","88.09455587393%"
"2022-03-01","B DIVISION","G","2","1,603","1,850","86.64864864865%"
"2022-03-01","B DIVISION","H","1","3,713","3,850","96.44155844156%"
"2022-03-01","B DIVISION","H","2","828","839","98.68891537545%"
"2022-03-01","B DIVISION","J","1","5,662","6,416","88.24812967581%"
"2022-03-01","B DIVISION","J","2","1,418","1,780","79.66292134831%"
"2022-03-01","B DIVISION","L","1","10,733","11,878","90.36033002189%"
"2022-03-01","B DIVISION","L","2","2,615","2,878","90.8617095205%"
"2022-03-01","B DIVISION","M","1","4,939","6,202","79.6356014189%"
"2022-03-01","B DIVISION","M","2","1,772","1,828","96.93654266958%"
"2022-03-01","B DIVISION","N","1","7,646","10,100","75.70297029703%"
"2022-03-01","B DIVISION","N","2","1,162","2,086","55.70469798658%"
"2022-03-01","B DIVISION","Q","1","5,478","7,241","75.65253418036%"
"2022-03-01","B DIVISION","Q","2","1,486","2,176","68.29044117647%"
"2022-03-01","B DIVISION","R","1","4,856","6,414","75.70938571874%"
"2022-03-01","B DIVISION","R","2","1,363","1,722","79.15214866434%"
"2022-04-01","A DIVISION","1","1","7,818","9,636","81.13325031133%"
"2022-04-01","A DIVISION","1","2","2,750","3,086","89.11211924822%"
"2022-04-01","A DIVISION","2","1","4,958","6,787","73.05142183586%"
"2022-04-01","A DIVISION","2","2","1,212","2,116","57.27788279773%"
"2022-04-01","A DIVISION","3","1","4,961","5,934","83.60296595888%"
"2022-04-01","A DIVISION","3","2","1,086","1,468","73.97820163488%"
"2022-04-01","A DIVISION","4","1","6,527","8,106","80.52060202319%"
"2022-04-01","A DIVISION","4","2","2,191","2,916","75.13717421125%"
"2022-04-01","A DIVISION","5","1","5,665","6,860","82.58017492711%"
"2022-04-01","A DIVISION","5","2","1,411","1,514","93.19682959049%"
"2022-04-01","A DIVISION","6","1","9,255","11,618","79.66087106214%"
"2022-04-01","A DIVISION","6","2","2,063","2,620","78.74045801527%"
"2022-04-01","A DIVISION","7","1","12,101","13,473","89.81667037779%"
"2022-04-01","A DIVISION","7","2","2,917","3,354","86.97078115683%"
"2022-04-01","A DIVISION","GS","1","10,878","10,934","99.48783610755%"
"2022-04-01","A DIVISION","GS","2","2,950","2,952","99.93224932249%"
"2022-04-01","B DIVISION","A","1","5,556","8,003","69.42396601275%"
"2022-04-01","B DIVISION","A","2","2,639","3,748","70.41088580576%"
"2022-04-01","B DIVISION","B","1","2,718","3,920","69.33673469388%"
"2022-04-01","B DIVISION","C","1","3,044","4,200","72.47619047619%"
"2022-04-01","B DIVISION","C","2","914","1,410","64.82269503546%"
"2022-04-01","B DIVISION","D","1","4,100","5,482","74.79022254652%"
"2022-04-01","B DIVISION","D","2","1,834","2,343","78.27571489543%"
"2022-04-01","B DIVISION","E","1","6,193","8,610","71.92799070848%"
"2022-04-01","B DIVISION","E","2","1,213","1,896","63.97679324895%"
"2022-04-01","B DIVISION","F","1","5,869","8,223","71.37297823179%"
"2022-04-01","B DIVISION","F","2","1,183","1,888","62.65889830508%"
"2022-04-01","B DIVISION","FS","1","4,935","4,956","99.57627118644%"
"2022-04-01","B DIVISION","FS","2","1,880","1,922","97.81477627471%"
"2022-04-01","B DIVISION","G","1","5,085","5,879","86.494301752%"
"2022-04-01","B DIVISION","G","2","1,839","2,098","87.65490943756%"
"2022-04-01","B DIVISION","H","1","3,420","3,514","97.3249857712%"
"2022-04-01","B DIVISION","H","2","969","984","98.4756097561%"
"2022-04-01","B DIVISION","J","1","5,316","5,859","90.73220686124%"
"2022-04-01","B DIVISION","J","2","1,726","2,028","85.10848126233%"
"2022-04-01","B DIVISION","L","1","10,668","11,518","92.62024657059%"
"2022-04-01","B DIVISION","L","2","3,601","3,958","90.98029307731%"
"2022-04-01","B DIVISION","M","1","4,524","5,662","79.90109501943%"
"2022-04-01","B DIVISION","M","2","1,988","2,107","94.35215946844%"
"2022-04-01","B DIVISION","N","1","6,835","8,643","79.08133749855%"
"2022-04-01","B DIVISION","N","2","1,189","1,944","61.16255144033%"
"2022-04-01","B DIVISION","Q","1","5,228","6,615","79.03250188964%"
"2022-04-01","B DIVISION","Q","2","1,773","2,426","73.08326463314%"
"2022-04-01","B DIVISION","R","1","4,023","5,167","77.85949293594%"
"2022-04-01","B DIVISION","R","2","1,108","1,875","59.09333333333%"
"2022-05-01","A DIVISION","1","1","8,064","9,626","83.77311448161%"
"2022-05-01","A DIVISION","1","2","2,468","2,884","85.57558945908%"
"2022-05-01","A DIVISION","2","1","5,443","7,015","77.5908766928%"
"2022-05-01","A DIVISION","2","2","1,489","2,786","53.44580043073%"
"2022-05-01","A DIVISION","3","1","5,267","6,002","87.75408197268%"
"2022-05-01","A DIVISION","3","2","1,445","2,080","69.47115384615%"
"2022-05-01","A DIVISION","4","1","6,735","7,979","84.40907381877%"
"2022-05-01","A DIVISION","4","2","2,749","3,876","70.92363261094%"
"2022-05-01","A DIVISION","5","1","6,018","6,881","87.45821828223%"
"2022-05-01","A DIVISION","5","2","2,084","2,247","92.74588340009%"
"2022-05-01","A DIVISION","6","1","9,407","11,690","80.47048759624%"
"2022-05-01","A DIVISION","6","2","2,095","2,934","71.4042263122%"
"2022-05-01","A DIVISION","7","1","11,857","13,498","87.84264335457%"
"2022-05-01","A DIVISION","7","2","3,149","3,760","83.75%"
"2022-05-01","A DIVISION","GS","1","10,990","11,000","99.90909090909%"
"2022-05-01","A DIVISION","GS","2","3,447","3,494","98.65483686319%"
"2022-05-01","B DIVISION","A","1","5,438","7,875","69.05396825397%"
"2022-05-01","B DIVISION","A","2","2,028","2,988","67.87148594378%"
"2022-05-01","B DIVISION","B","1","2,740","4,116","66.56948493683%"
"2022-05-01","B DIVISION","C","1","2,930","4,200","69.7619047619%"
"2022-05-01","B DIVISION","C","2","1,093","1,548","70.60723514212%"
"2022-05-01","B DIVISION","D","1","4,258","5,757","73.96213305541%"
"2022-05-01","B DIVISION","D","2","1,694","2,160","78.42592592593%"
"2022-05-01","B DIVISION","E","1","6,233","8,610","72.39256678281%"
"2022-05-01","B DIVISION","E","2","1,346","2,088","64.46360153257%"
"2022-05-01","B DIVISION","F","1","5,744","8,233","69.76800680189%"
"2022-05-01","B DIVISION","F","2","1,225","2,076","59.00770712909%"
"2022-05-01","B DIVISION","FS","1","4,912","4,956","99.11218724778%"
"2022-05-01","B DIVISION","FS","2","2,092","2,092","100%"
"2022-05-01","B DIVISION","G","1","5,184","5,870","88.31345826235%"
"2022-05-01","B DIVISION","G","2","2,097","2,300","91.17391304348%"
"2022-05-01","B DIVISION","H","1","3,305","3,422","96.58094681473%"
"2022-05-01","B DIVISION","H","2","728","772","94.30051813472%"
"2022-05-01","B DIVISION","J","1","4,987","5,859","85.11691414917%"
"2022-05-01","B DIVISION","J","2","2,511","2,855","87.95096322242%"
"2022-05-01","B DIVISION","L","1","10,329","11,556","89.38213914849%"
"2022-05-01","B DIVISION","L","2","3,734","4,218","88.52536747274%"
"2022-05-01","B DIVISION","M","1","4,688","5,660","82.82685512367%"
"2022-05-01","B DIVISION","M","2","1,545","1,599","96.62288930582%"
"2022-05-01","B DIVISION","N","1","6,953","9,064","76.71006178288%"
"2022-05-01","B DIVISION","N","2","1,377","2,160","63.75%"
"2022-05-01","B DIVISION","Q","1","5,318","6,891","77.17312436511%"
"2022-05-01","B DIVISION","Q","2","2,037","2,678","76.0642270351%"
"2022-05-01","B DIVISION","R","1","4,268","5,347","79.82046007107%"
"2022-05-01","B DIVISION","R","2","929","1,812","51.26931567329%"
"2022-06-01","A DIVISION","1","1","8,264","9,974","82.85542410267%"
"2022-06-01","A DIVISION","1","2","1,770","2,062","85.83899127061%"
"2022-06-01","A DIVISION","2","1","5,904","7,570","77.99207397622%"
"2022-06-01","A DIVISION","2","2","1,367","2,330","58.669527897%"
"2022-06-01","A DIVISION","3","1","5,653","6,535","86.50344299923%"
"2022-06-01","A DIVISION","3","2","982","1,672","58.73205741627%"
"2022-06-01","A DIVISION","4","1","6,677","8,145","81.9766728054%"
"2022-06-01","A DIVISION","4","2","1,484","2,136","69.47565543071%"
"2022-06-01","A DIVISION","5","1","6,154","7,238","85.02348715115%"
"2022-06-01","A DIVISION","5","2","1,561","1,790","87.20670391061%"
"2022-06-01","A DIVISION","6","1","9,715","12,144","79.99835309618%"
"2022-06-01","A DIVISION","6","2","1,825","2,290","79.6943231441%"
"2022-06-01","A DIVISION","7","1","12,534","14,132","88.69232946504%"
"2022-06-01","A DIVISION","7","2","2,723","3,054","89.16175507531%"
"2022-06-01","A DIVISION","GS","1","11,815","11,880","99.45286195286%"
"2022-06-01","A DIVISION","GS","2","2,912","2,926","99.52153110048%"
"2022-06-01","B DIVISION","A","1","5,601","8,250","67.89090909091%"
"2022-06-01","B DIVISION","A","2","1,229","2,244","54.76827094474%"
"2022-06-01","B DIVISION","B","1","2,981","4,312","69.13265306122%"
"2022-06-01","B DIVISION","C","1","2,883","4,398","65.55252387449%"
"2022-06-01","B DIVISION","C","2","658","1,302","50.5376344086%"
"2022-06-01","B DIVISION","D","1","4,297","6,028","71.28400796284%"
"2022-06-01","B DIVISION","D","2","1,282","1,730","74.10404624277%"
"2022-06-01","B DIVISION","E","1","6,472","9,020","71.75166297118%"
"2022-06-01","B DIVISION","E","2","1,267","1,684","75.23752969121%"
"2022-06-01","B DIVISION","F","1","5,981","8,653","69.12053623021%"
"2022-06-01","B DIVISION","F","2","1,122","1,672","67.10526315789%"
"2022-06-01","B DIVISION","FS","1","5,181","5,192","99.78813559322%"
"2022-06-01","B DIVISION","FS","2","1,695","1,696","99.94103773585%"
"2022-06-01","B DIVISION","G","1","5,184","5,851","88.60023927534%"
"2022-06-01","B DIVISION","G","2","2,006","2,146","93.47623485555%"
"2022-06-01","B DIVISION","H","1","3,540","3,696","95.77922077922%"
"2022-06-01","B DIVISION","H","2","1,156","1,252","92.33226837061%"
"2022-06-01","B DIVISION","J","1","5,132","6,181","83.02863614302%"
"2022-06-01","B DIVISION","J","2","2,641","3,083","85.66331495297%"
"2022-06-01","B DIVISION","L","1","10,906","12,012","90.79254079254%"
"2022-06-01","B DIVISION","L","2","3,403","3,776","90.1218220339%"
"2022-06-01","B DIVISION","M","1","4,483","5,940","75.47138047138%"
"2022-06-01","B DIVISION","M","2","272","303","89.76897689769%"
"2022-06-01","B DIVISION","N","1","7,634","9,759","78.22522799467%"
"2022-06-01","B DIVISION","N","2","1,149","1,728","66.49305555556%"
"2022-06-01","B DIVISION","Q","1","5,792","7,493","77.29881222474%"
"2022-06-01","B DIVISION","Q","2","1,504","2,092","71.89292543021%"
"2022-06-01","B DIVISION","R","1","4,643","5,877","79.0028926323%"
"2022-06-01","B DIVISION","R","2","1,281","1,661","77.12221553281%"
"2022-07-01","A DIVISION","1","1","7,222","9,316","77.52254186346%"
"2022-07-01","A DIVISION","1","2","2,742","3,222","85.10242085661%"
"2022-07-01","A DIVISION","2","1","4,700","6,640","70.78313253012%"
"2022-07-01","A DIVISION","2","2","1,630","2,473","65.91184795795%"
"2022-07-01","A DIVISION","3","1","4,539","5,780","78.52941176471%"
"2022-07-01","A DIVISION","3","2","1,290","1,882","68.54410201913%"
"2022-07-01","A DIVISION","4","1","5,864","7,400","79.24324324324%"
